0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,3,7,14,15,16,18
0,3,8,10,14,15,17
0,3,8,14,15,16,17
0,3,10,14,15,17,18
0,3,14,15,16,17,18
0,8,10,13,12,14,15,16,1,2,3,4,5,6,7,17,18,9,19,11
0,8,10,13,14,17,12,11,2,3,7,9,15,18,4,5,6,1,16,19
0,8,10,13,15,17,1,12,2,4,5,6,7,9,14,16,18,19,11,3
0,8,10,13,15,17,12,11,2,3,7,9,14,18,4,5,6,1,16,19
0,8,10,14,15,17,12,11,2,3,7,9,13,18,4,5,6,1,16,19
0,8,13,14,15,16,12,11,2,3,7,9,17,18,4,5,6,1,10,19
0,8,13,14,15,17,1,9,5,6,11,12,16,19,2,4,7,3,10,18
0,8,13,14,15,17,12,9,1,5,6,11,16,19,2,4,7,10,18,3
0,8,13,14,16,17,12,11,2,3,7,9,15,18,4,5,6,1,10,19
0,8,13,15,16,17,1,12,2,4,5,6,7,9,10,14,18,19,11,3
0,8,13,15,16,17,12,11,2,3,7,9,14,18,4,5,6,1,10,19
0,8,14,15,16,17,12,11,2,3,7,9,13,18,4,5,6,1,10,19
0,10,13,14,15,17,1,7,5,6,8,11,12,16,19,2,3,4,9,18
0,10,13,14,15,17,12,7,1,5,6,8,11,16,19,2,3,4,9,18
0,13,14,15,16,17,1,7,5,6,8,10,11,12,19,2,3,4,9,18
0,13,14,15,16,17,12,7,1,5,6,8,10,11,19,2,3,4,9,18
1,2,3,4,5,7,8,9,0,6,11,16,17,19,10,12,14,18,13,15
1,2,3,7,8,10,4,0,9,12,14,16,17,18,5,6,11,19,13,15
1,2,3,7,8,10,5,0,9,12,13,14,15,16,17,18,4,6,11,19
1,2,3,7,8,14,4,0,9,10,12,16,17,18,5,6,11,19,13,15
1,2,3,7,8,14,5,0,9,10,12,13,15,16,17,18,4,6,11,19
1,2,3,7,8,14,19,0,9,12,13,15,16,17,18,4,5,6,11,10
1,2,3,7,8,16,4,0,9,10,12,14,17,18,5,6,11,19,13,15
1,2,3,7,8,16,5,0,9,10,12,13,14,15,17,18,4,6,11,19
1,2,3,7,8,16,19,0,9,12,13,14,15,17,18,4,5,6,11,10
1,2,3,7,8,19,4,0,9,12,13,14,15,16,17,18,10,5,6,11
1,2,3,7,10,4,5,6,8,9,11,12,14,16,17,18,19,0,15,13
1,2,3,7,10,14,4,0,8,9,12,16,17,18,5,6,11,15,19,13
1,2,3,7,10,14,5,0,8,9,12,13,15,16,17,18,4,6,11,19
1,2,3,7,10,18,4,0,8,9,12,14,16,17,5,6,11,15,19,13
1,2,3,7,10,18,5,0,8,9,12,13,14,15,16,17,4,6,11,19
1,2,3,7,14,4,5,6,8,9,10,11,12,16,17,18,19,0,15,13
1,2,3,7,14,16,4,0,8,9,10,12,17,18,5,6,11,15,19,13
1,2,3,7,14,16,5,0,8,9,10,12,13,15,17,18,4,6,11,19
1,2,3,7,14,16,19,0,8,9,12,13,15,17,18,4,5,6,10,11
1,2,3,7,14,18,4,0,8,9,10,12,16,17,5,6,11,15,19,13
1,2,3,7,14,18,5,0,8,9,10,12,13,15,16,17,4,6,11,19
1,2,3,7,14,18,19,0,8,9,12,13,15,16,17,4,5,6,10,11
1,2,3,7,14,19,4,0,8,9,12,13,15,16,17,18,10,5,6,11
1,2,3,7,16,4,5,6,8,9,10,11,12,14,17,18,19,0,15,13
1,2,3,7,16,18,4,0,8,9,10,12,14,17,5,6,11,15,19,13
1,2,3,7,16,18,5,0,8,9,10,12,13,14,15,17,4,6,11,19
1,2,3,7,16,18,19,0,8,9,12,13,14,15,17,4,5,6,10,11
1,2,3,7,16,19,4,0,8,9,12,13,14,15,17,18,10,5,6,11
1,2,3,7,18,4,5,9,0,6,8,11,16,17,19,12,10,14,13,15
1,2,3,7,18,19,4,0,8,9,12,13,14,15,16,17,10,5,6,11
1,2,3,7,19,4,5,6,8,9,10,11,12,14,16,17,18,0,15,13
1,2,3,8,10,4,5,6,7,9,11,12,14,16,17,18,19,0,15,13
1,2,3,8,10,14,4,0,7,9,12,16,17,18,5,6,11,15,19,13
1,2,3,8,10,14,5,0,7,9,12,13,15,16,17,18,6,11,19,4
1,2,3,8,10,17,4,0,7,9,12,14,16,18,5,6,11,15,19,13
1,2,3,8,10,17,5,0,7,9,12,13,14,15,16,18,4,6,11,19
1,2,3,8,14,4,5,6,7,9,10,11,12,16,17,18,19,0,15,13
1,2,3,8,14,16,4,0,7,9,10,12,17,18,5,6,11,15,19,13
1,2,3,8,14,16,5,0,7,9,10,12,13,15,17,18,6,11,19,4
1,2,3,8,14,16,19,0,7,9,12,13,15,17,18,5,6,10,11,4
1,2,3,8,14,17,4,0,7,9,10,12,16,18,5,6,11,15,19,13
1,2,3,8,14,17,5,0,7,9,10,12,13,15,16,18,4,6,11,19
1,2,3,8,14,17,19,0,7,9,12,13,15,16,18,4,5,6,10,11
1,2,3,8,14,19,4,0,7,9,12,13,15,16,17,18,10,5,6,11
1,2,3,8,16,4,5,6,7,9,10,11,12,14,17,18,19,0,15,13
1,2,3,8,16,17,4,0,7,9,10,12,14,18,5,6,11,15,19,13
1,2,3,8,16,17,5,0,7,9,10,12,13,14,15,18,4,6,11,19
1,2,3,8,16,17,19,0,7,9,12,13,14,15,18,4,5,6,10,11
1,2,3,8,16,19,4,0,7,9,12,13,14,15,17,18,10,5,6,11
1,2,3,8,17,4,5,9,0,6,7,11,16,19,10,12,14,18,13,15
1,2,3,8,17,19,4,0,7,9,12,13,14,15,16,18,10,5,6,11
1,2,3,8,19,4,5,6,7,9,10,11,12,14,16,17,18,0,15,13
1,2,3,10,14,4,5,6,7,8,9,11,12,16,17,18,19,0,15,13
1,2,3,10,14,17,4,0,7,8,9,12,16,18,5,6,11,15,19,13
1,2,3,10,14,17,5,0,7,8,9,12,13,15,16,18,4,6,11,19
1,2,3,10,14,18,4,0,7,8,9,12,16,17,5,6,11,15,19,13
1,2,3,10,14,18,5,0,7,8,9,12,13,15,16,17,6,11,19,4
1,2,3,10,17,4,5,7,0,6,8,9,11,12,14,15,16,18,19,13
1,2,3,10,17,18,4,0,7,8,9,12,14,16,5,6,11,15,19,13
1,2,3,10,17,18,5,0,7,8,9,12,13,14,15,16,4,6,11,19
1,2,3,10,18,4,5,6,7,8,9,11,12,14,16,17,19,0,15,13
1,2,3,14,16,4,5,6,7,8,9,10,11,12,17,18,19,0,15,13
1,2,3,14,16,17,4,0,7,8,9,10,12,18,5,6,11,15,19,13
1,2,3,14,16,17,5,0,7,8,9,10,12,13,15,18,4,6,11,19
1,2,3,14,16,17,19,0,7,8,9,12,13,15,18,4,5,6,10,11
1,2,3,14,16,18,4,0,7,8,9,10,12,17,5,6,11,15,19,13
1,2,3,14,16,18,5,0,7,8,9,10,12,13,15,17,6,11,19,4
1,2,3,14,16,18,19,0,7,8,9,12,13,15,17,5,6,10,11,4
1,2,3,14,16,19,4,0,7,8,9,12,13,15,17,18,10,5,6,11
1,2,3,14,17,4,5,7,0,6,8,9,10,11,12,15,16,18,19,13
1,2,3,14,17,18,4,0,7,8,9,10,12,16,5,6,11,15,19,13
1,2,3,14,17,18,5,0,7,8,9,10,12,13,15,16,4,6,11,19
1,2,3,14,17,18,19,0,7,8,9,12,13,15,16,4,5,6,10,11
1,2,3,14,17,19,4,0,7,8,9,12,13,15,16,18,10,5,6,11
1,2,3,14,18,4,5,6,7,8,9,10,11,12,16,17,19,0,15,13
1,2,3,14,18,19,4,0,7,8,9,12,13,15,16,17,10,5,6,11
1,2,3,14,19,4,5,6,7,8,9,10,11,12,16,17,18,0,15,13
1,2,3,16,17,4,5,7,0,6,8,9,10,11,12,14,15,18,19,13
1,2,3,16,17,18,4,0,7,8,9,10,12,14,5,6,11,15,19,13
1,2,3,16,17,18,5,0,7,8,9,10,12,13,14,15,4,6,11,19
1,2,3,16,17,18,19,0,7,8,9,12,13,14,15,4,5,6,10,11
1,2,3,16,17,19,4,0,7,8,9,12,13,14,15,18,10,5,6,11
1,2,3,16,18,4,5,6,7,8,9,10,11,12,14,17,19,0,15,13
1,2,3,16,18,19,4,0,7,8,9,12,13,14,15,17,10,5,6,11
1,2,3,16,19,4,5,6,7,8,9,10,11,12,14,17,18,0,15,13
1,2,3,17,18,4,5,9,0,6,7,8,11,16,19,12,10,14,13,15
1,2,3,17,18,19,4,0,7,8,9,12,13,14,15,16,10,5,6,11
1,2,3,17,19,4,5,7,0,6,8,9,10,11,12,14,15,16,18,13
1,2,3,18,19,4,5,6,7,8,9,10,11,12,14,16,17,0,15,13
1,2,7,8,9,4,5,15,0,3,10,11,12,14,16,17,18,19,6,13
1,2,7,8,9,16,4,3,0,5,6,11,17,19,10,12,14,18,13,15
1,2,7,8,9,16,5,3,0,4,6,11,17,19,10,12,13,14,15,18
1,2,7,8,9,16,19,3,0,4,5,6,11,17,12,13,14,15,18,10
1,2,7,8,9,19,4,3,0,5,6,11,16,17,12,13,14,15,18,10
1,2,7,8,10,14,4,0,3,9,12,16,17,18,5,6,11,19,15,13
1,2,7,8,10,14,5,0,3,9,12,13,15,16,17,18,4,6,11,19
1,2,7,8,14,16,4,0,3,9,10,12,17,18,5,6,11,19,15,13
1,2,7,8,14,16,5,0,3,9,10,12,13,15,17,18,4,6,11,19
1,2,7,8,14,16,19,0,3,9,12,13,15,17,18,4,5,6,11,10
1,2,7,9,16,4,5,6,3,8,10,11,12,14,17,18,19,0,15,13
1,2,7,9,16,19,4,3,0,5,6,8,11,17,12,13,14,15,18,10
1,2,7,9,19,4,5,6,3,8,10,11,12,14,16,17,18,0,15,13
1,2,7,10,14,18,4,0,3,8,9,12,16,17,5,6,11,19,15,13
1,2,7,10,14,18,5,0,3,8,9,12,13,15,16,17,4,6,11,19
1,2,7,14,16,18,4,0,3,8,9,10,12,17,5,6,11,19,15,13
1,2,7,14,16,18,5,0,3,8,9,10,12,13,15,17,4,6,11,19
1,2,7,14,16,18,19,0,3,8,9,12,13,15,17,4,5,6,11,10
1,2,8,9,16,4,5,6,3,7,10,11,12,14,17,18,19,0,15,13
1,2,8,9,16,17,4,3,0,5,6,7,11,19,10,12,14,18,13,15
1,2,8,9,16,17,5,3,0,4,6,7,11,19,10,12,13,14,15,18
1,2,8,9,16,17,19,3,0,4,5,6,7,11,12,13,14,15,18,10
1,2,8,9,16,19,4,3,0,5,6,7,11,17,12,13,14,15,18,10
1,2,8,9,17,4,5,15,0,3,7,10,11,12,14,16,18,19,6,13
1,2,8,9,17,19,4,3,0,5,6,7,11,16,12,13,14,15,18,10
1,2,8,9,19,4,5,6,3,7,10,11,12,14,16,17,18,0,15,13
1,2,8,10,14,17,4,0,3,7,9,12,16,18,5,6,11,19,15,13
1,2,8,10,14,17,5,0,3,7,9,12,13,15,16,18,4,6,11,19
1,2,8,14,16,17,4,0,3,7,9,10,12,18,5,6,11,19,15,13
1,2,8,14,16,17,5,0,3,7,9,10,12,13,15,18,4,6,11,19
1,2,8,14,16,17,19,0,3,7,9,12,13,15,18,4,5,6,11,10
1,2,9,16,17,4,5,7,0,3,6,8,10,11,12,14,15,18,19,13
1,2,9,16,17,19,4,3,0,5,6,7,8,11,12,13,14,15,18,10
1,2,9,16,19,4,5,6,3,7,8,10,11,12,14,17,18,0,15,13
1,2,9,17,19,4,5,7,0,3,6,8,10,11,12,14,15,16,18,13
1,2,10,14,17,18,4,0,3,7,8,9,12,16,5,6,11,19,15,13
1,2,10,14,17,18,5,0,3,7,8,9,12,13,15,16,4,6,11,19
1,2,14,16,17,18,4,0,3,7,8,9,10,12,5,6,11,19,15,13
1,2,14,16,17,18,5,0,3,7,8,9,10,12,13,15,4,6,11,19
1,2,14,16,17,18,19,0,3,7,8,9,12,13,15,4,5,6,11,10
1,3,6,5,7,8,10,13,0,11,14,15,16,17,19,12,9,18,2,4
1,3,7,8,10,14,4,0,2,9,12,16,17,18,5,6,11,19,13,15
1,3,7,8,10,14,5,0,2,9,12,13,15,16,17,18,11,19,4,6
1,3,7,8,10,14,6,4,5,9,11,12,16,17,18,19,0,2,13,15
1,3,7,8,10,15,5,4,11,12,14,16,17,18,19,2,6,9,13,0
1,3,7,8,10,15,6,4,5,11,12,14,16,17,18,19,9,2,13,0
1,3,7,8,14,6,5,9,0,2,4,11,16,17,19,12,10,13,15,18
1,3,7,8,14,15,5,4,10,11,12,16,17,18,19,2,6,13,0,9
1,3,7,8,14,15,6,4,5,10,11,12,16,17,18,19,9,2,13,0
1,3,7,8,14,15,19,4,5,10,11,12,16,17,18,2,6,13,0,9
1,3,7,8,14,16,4,0,2,9,10,12,17,18,5,6,11,19,13,15
1,3,7,8,14,16,5,0,2,9,10,12,13,15,17,18,11,19,4,6
1,3,7,8,14,16,6,4,5,9,10,11,12,17,18,19,0,2,13,15
1,3,7,8,14,16,19,0,2,9,12,13,15,17,18,5,10,11,4,6
1,3,7,8,15,5,6,9,0,2,4,11,16,17,19,12,10,13,14,18
1,3,7,8,15,16,5,4,10,11,12,14,17,18,19,0,2,6,13,9
1,3,7,8,15,16,6,4,5,10,11,12,14,17,18,19,9,0,2,13
1,3,7,8,15,16,19,4,5,10,11,12,14,17,18,0,2,6,13,9
1,3,7,8,15,19,5,4,10,11,12,14,16,17,18,2,6,13,0,9
1,3,7,8,16,6,5,13,0,10,11,14,15,17,19,12,9,18,2,4
1,3,7,10,14,6,5,4,8,9,11,12,16,17,18,19,0,2,15,13
1,3,7,10,14,15,5,4,8,11,12,16,17,18,19,0,2,6,9,13
1,3,7,10,14,15,6,4,5,8,11,12,16,17,18,19,9,0,2,13
1,3,7,10,14,18,4,0,2,8,9,12,16,17,5,6,11,15,19,13
1,3,7,10,14,18,5,0,2,8,9,12,13,15,16,17,11,19,4,6
1,3,7,10,14,18,6,4,5,8,9,11,12,16,17,19,0,2,15,13
1,3,7,10,15,5,6,4,8,11,12,14,16,17,18,19,9,0,2,13
1,3,7,10,15,18,5,4,8,11,12,14,16,17,19,0,2,6,9,13
1,3,7,10,15,18,6,4,5,8,11,12,14,16,17,19,9,0,2,13
1,3,7,10,18,6,5,13,0,8,11,14,15,16,17,19,12,9,2,4
1,3,7,14,15,5,6,4,8,10,11,12,16,17,18,19,9,0,2,13
1,3,7,14,15,16,5,4,8,10,11,12,17,18,19,0,2,6,13,9
1,3,7,14,15,16,6,4,5,8,10,11,12,17,18,19,9,0,2,13
1,3,7,14,15,16,19,4,5,8,10,11,12,17,18,0,2,6,13,9
1,3,7,14,15,18,5,4,8,10,11,12,16,17,19,0,2,6,13,9
1,3,7,14,15,18,6,4,5,8,10,11,12,16,17,19,9,0,2,13
1,3,7,14,15,18,19,4,5,8,10,11,12,16,17,0,2,6,13,9
1,3,7,14,15,19,5,4,8,10,11,12,16,17,18,0,2,6,13,9
1,3,7,14,16,6,5,4,8,9,10,11,12,17,18,19,0,2,15,13
1,3,7,14,16,18,4,0,2,8,9,10,12,17,5,6,11,15,19,13
1,3,7,14,16,18,5,0,2,8,9,10,12,13,15,17,11,19,4,6
1,3,7,14,16,18,6,4,5,8,9,10,11,12,17,19,0,2,15,13
1,3,7,14,16,18,19,0,2,8,9,12,13,15,17,5,10,11,4,6
1,3,7,14,18,6,5,9,0,2,4,8,11,16,17,19,12,10,13,15
1,3,7,15,16,5,6,4,8,10,11,12,14,17,18,19,9,0,2,13
1,3,7,15,16,18,5,4,8,10,11,12,14,17,19,0,2,6,13,9
1,3,7,15,16,18,6,4,5,8,10,11,12,14,17,19,9,0,2,13
1,3,7,15,16,18,19,4,5,8,10,11,12,14,17,0,2,6,13,9
1,3,7,15,16,19,5,4,8,10,11,12,14,17,18,0,2,6,13,9
1,3,7,15,18,5,6,9,0,2,4,8,11,16,17,19,12,10,13,14
1,3,7,15,18,19,5,4,8,10,11,12,14,16,17,0,2,6,13,9
1,3,7,15,19,5,6,4,8,10,11,12,14,16,17,18,9,0,2,13
1,3,7,16,18,6,5,13,0,8,10,11,14,15,17,19,12,9,2,4
1,3,8,10,14,6,5,4,7,9,11,12,16,17,18,19,0,2,15,13
1,3,8,10,14,15,5,4,7,11,12,16,17,18,19,0,2,6,9,13
1,3,8,10,14,15,6,4,5,7,11,12,16,17,18,19,9,0,2,13
1,3,8,10,14,17,4,0,2,7,9,12,16,18,5,6,11,15,19,13
1,3,8,10,14,17,5,0,2,7,9,12,13,15,16,18,11,19,4,6
1,3,8,10,14,17,6,4,5,7,9,11,12,16,18,19,0,2,15,13
1,3,8,10,15,5,6,4,7,11,12,14,16,17,18,19,9,0,2,13
1,3,8,10,15,17,5,4,7,11,12,14,16,18,19,0,2,6,9,13
1,3,8,10,15,17,6,4,5,7,11,12,14,16,18,19,9,0,2,13
1,3,8,10,17,6,5,13,0,11,14,15,16,19,7,9,12,18,2,4
1,3,8,14,15,5,6,4,7,10,11,12,16,17,18,19,9,0,2,13
1,3,8,14,15,16,5,4,7,10,11,12,17,18,19,0,2,6,9,13
1,3,8,14,15,16,6,4,5,7,10,11,12,17,18,19,9,0,2,13
1,3,8,14,15,16,19,4,5,7,10,11,12,17,18,0,2,6,9,13
1,3,8,14,15,17,5,4,7,10,11,12,16,18,19,0,2,6,9,13
1,3,8,14,15,17,6,4,5,7,10,11,12,16,18,19,9,0,2,13
1,3,8,14,15,17,19,4,5,7,10,11,12,16,18,0,2,6,9,13
1,3,8,14,15,19,5,4,7,10,11,12,16,17,18,0,2,6,9,13
1,3,8,14,16,6,5,4,7,9,10,11,12,17,18,19,0,2,15,13
1,3,8,14,16,17,4,0,2,7,9,10,12,18,5,6,11,15,19,13
1,3,8,14,16,17,5,0,2,7,9,10,12,13,15,18,11,19,4,6
1,3,8,14,16,17,6,4,5,7,9,10,11,12,18,19,0,2,15,13
1,3,8,14,16,17,19,0,2,7,9,12,13,15,18,5,10,11,4,6
1,3,8,14,17,6,5,9,0,2,4,7,11,16,19,12,10,13,15,18
1,3,8,15,16,5,6,4,7,10,11,12,14,17,18,19,9,0,2,13
1,3,8,15,16,17,5,4,7,10,11,12,14,18,19,0,2,6,9,13
1,3,8,15,16,17,6,4,5,7,10,11,12,14,18,19,9,0,2,13
1,3,8,15,16,17,19,4,5,7,10,11,12,14,18,0,2,6,9,13
1,3,8,15,16,19,5,4,7,10,11,12,14,17,18,0,2,6,9,13
1,3,8,15,17,5,6,9,0,2,4,7,11,16,19,12,10,13,14,18
1,3,8,15,17,19,5,4,7,10,11,12,14,16,18,0,2,6,9,13
1,3,8,15,19,5,6,4,7,10,11,12,14,16,17,18,9,0,2,13
1,3,8,16,17,6,5,13,0,10,11,14,15,19,7,9,12,18,2,4
1,3,10,14,15,5,6,4,7,8,11,12,16,17,18,19,9,0,2,13
1,3,10,14,15,17,5,4,7,8,11,12,16,18,19,0,2,6,9,13
1,3,10,14,15,17,6,4,5,7,8,11,12,16,18,19,9,0,2,13
1,3,10,14,15,18,5,4,7,8,11,12,16,17,19,0,2,6,9,13
1,3,10,14,15,18,6,4,5,7,8,11,12,16,17,19,9,0,2,13
1,3,10,14,17,6,5,7,0,2,4,8,9,11,12,15,16,18,19,13
1,3,10,14,17,18,4,0,2,7,8,9,12,16,5,6,11,15,19,13
1,3,10,14,17,18,5,0,2,7,8,9,12,13,15,16,11,19,4,6
1,3,10,14,17,18,6,4,5,7,8,9,11,12,16,19,0,2,15,13
1,3,10,14,18,6,5,4,7,8,9,11,12,16,17,19,0,2,15,13
1,3,10,15,17,5,6,7,0,2,4,8,9,11,12,14,16,18,19,13
1,3,10,15,17,18,5,4,7,8,11,12,14,16,19,0,2,6,9,13
1,3,10,15,17,18,6,4,5,7,8,11,12,14,16,19,9,0,2,13
1,3,10,15,18,5,6,4,7,8,11,12,14,16,17,19,9,0,2,13
1,3,10,17,18,6,5,13,0,8,11,14,15,16,19,12,7,9,2,4
1,3,14,15,16,5,6,4,7,8,10,11,12,17,18,19,9,0,2,13
1,3,14,15,16,17,5,4,7,8,10,11,12,18,19,0,2,6,9,13
1,3,14,15,16,17,6,4,5,7,8,10,11,12,18,19,9,0,2,13
1,3,14,15,16,17,19,4,5,7,8,10,11,12,18,0,2,6,9,13
1,3,14,15,16,18,5,4,7,8,10,11,12,17,19,0,2,6,9,13
1,3,14,15,16,18,6,4,5,7,8,10,11,12,17,19,9,0,2,13
1,3,14,15,16,18,19,4,5,7,8,10,11,12,17,0,2,6,9,13
1,3,14,15,16,19,5,4,7,8,10,11,12,17,18,0,2,6,9,13
1,3,14,15,17,5,6,7,0,2,4,8,9,10,11,12,16,18,19,13
1,3,14,15,17,18,5,4,7,8,10,11,12,16,19,0,2,6,9,13
1,3,14,15,17,18,6,4,5,7,8,10,11,12,16,19,9,0,2,13
1,3,14,15,17,18,19,4,5,7,8,10,11,12,16,0,2,6,9,13
1,3,14,15,17,19,5,4,7,8,10,11,12,16,18,0,2,6,9,13
1,3,14,15,18,5,6,4,7,8,10,11,12,16,17,19,9,0,2,13
1,3,14,15,18,19,5,4,7,8,10,11,12,16,17,0,2,6,9,13
1,3,14,15,19,5,6,4,7,8,10,11,12,16,17,18,9,0,2,13
1,3,14,16,17,6,5,7,0,2,4,8,9,10,11,12,15,18,19,13
1,3,14,16,17,18,4,0,2,7,8,9,10,12,5,6,11,15,19,13
1,3,14,16,17,18,5,0,2,7,8,9,10,12,13,15,11,19,4,6
1,3,14,16,17,18,6,4,5,7,8,9,10,11,12,19,0,2,15,13
1,3,14,16,17,18,19,0,2,7,8,9,12,13,15,5,10,11,4,6
1,3,14,16,18,6,5,4,7,8,9,10,11,12,17,19,0,2,15,13
1,3,14,17,18,6,5,9,0,2,4,7,8,11,16,19,12,10,13,15
1,3,15,16,17,5,6,7,0,2,4,8,9,10,11,12,14,18,19,13
1,3,15,16,17,18,5,4,7,8,10,11,12,14,19,0,2,6,9,13
1,3,15,16,17,18,6,4,5,7,8,10,11,12,14,19,9,0,2,13
1,3,15,16,17,18,19,4,5,7,8,10,11,12,14,0,2,6,9,13
1,3,15,16,17,19,5,4,7,8,10,11,12,14,18,0,2,6,9,13
1,3,15,16,18,5,6,4,7,8,10,11,12,14,17,19,9,0,2,13
1,3,15,16,18,19,5,4,7,8,10,11,12,14,17,0,2,6,9,13
1,3,15,16,19,5,6,4,7,8,10,11,12,14,17,18,9,0,2,13
1,3,15,17,18,5,6,9,0,2,4,7,8,11,16,19,12,10,13,14
1,3,15,17,18,19,5,4,7,8,10,11,12,14,16,0,2,6,9,13
1,3,15,17,19,5,6,7,0,2,4,8,9,10,11,12,14,16,18,13
1,3,15,18,19,5,6,4,7,8,10,11,12,14,16,17,9,0,2,13
1,3,16,17,18,6,5,13,0,8,10,11,14,15,19,12,7,9,2,4
1,7,8,9,6,5,16,18,0,2,3,4,10,11,12,14,15,17,19,13
1,7,8,10,14,15,5,2,0,3,11,12,16,17,18,19,9,13,4,6
1,7,8,10,14,15,6,2,0,3,5,11,12,16,17,18,19,9,13,4
1,7,8,14,15,16,5,2,0,3,10,11,12,17,18,19,9,13,4,6
1,7,8,14,15,16,6,2,0,3,5,10,11,12,17,18,19,9,13,4
1,7,8,14,15,16,19,2,0,3,5,10,11,12,17,18,9,13,4,6
1,7,10,14,15,18,5,2,0,3,8,11,12,16,17,19,9,13,4,6
1,7,10,14,15,18,6,2,0,3,5,8,11,12,16,17,19,9,13,4
1,7,14,15,16,18,5,2,0,3,8,10,11,12,17,19,9,13,4,6
1,7,14,15,16,18,6,2,0,3,5,8,10,11,12,17,19,9,13,4
1,7,14,15,16,18,19,2,0,3,5,8,10,11,12,17,9,13,4,6
1,8,9,16,17,6,5,18,0,2,3,4,7,10,11,12,14,15,19,13
1,8,10,13,5,6,14,12,0,2,4,7,9,15,16,17,18,19,3,11
1,8,10,13,14,15,5,4,11,12,16,17,19,3,7,18,2,6,9,0
1,8,10,13,14,15,6,4,5,11,12,16,17,19,3,7,18,9,2,0
1,8,10,13,14,17,5,4,11,12,16,19,2,3,6,7,9,15,18,0
1,8,10,13,14,17,6,4,5,11,12,16,19,3,7,9,18,2,15,0
1,8,10,13,15,5,6,12,0,2,4,7,9,14,16,17,18,19,3,11
1,8,10,13,15,17,5,4,11,12,14,16,19,3,7,18,2,6,9,0
1,8,10,13,15,17,6,4,5,11,12,14,16,19,3,7,18,9,2,0
1,8,10,13,17,5,6,12,0,2,4,7,9,14,15,16,18,19,3,11
1,8,10,14,15,17,5,2,0,3,7,11,12,16,18,19,9,13,4,6
1,8,10,14,15,17,6,2,0,3,5,7,11,12,16,18,19,9,13,4
1,8,13,14,15,5,6,9,0,11,12,16,17,19,2,4,7,3,10,18
1,8,13,14,15,16,5,4,10,11,12,17,19,3,7,18,0,2,6,9
1,8,13,14,15,16,6,4,5,10,11,12,17,19,3,7,18,9,0,2
1,8,13,14,15,16,19,4,5,10,11,12,17,3,7,18,0,2,6,9
1,8,13,14,15,17,5,4,10,11,12,16,19,3,7,18,2,6,0,9
1,8,13,14,15,17,6,4,5,10,11,12,16,19,3,7,18,9,2,0
1,8,13,14,15,17,19,4,5,10,11,12,16,3,7,18,2,6,0,9
1,8,13,14,15,19,5,4,10,11,12,16,17,3,7,18,2,6,0,9
1,8,13,14,16,5,6,12,0,2,4,7,9,10,15,17,18,19,3,11
1,8,13,14,16,17,5,4,10,11,12,19,0,2,3,6,7,15,18,9
1,8,13,14,16,17,6,4,5,10,11,12,19,3,7,9,18,0,2,15
1,8,13,14,16,17,19,4,5,10,11,12,0,2,3,6,7,15,18,9
1,8,13,14,16,19,5,4,10,11,12,17,0,2,3,6,7,15,18,9
1,8,13,14,17,5,6,9,0,11,12,16,19,2,4,7,3,10,15,18
1,8,13,14,17,19,5,4,10,11,12,16,2,3,6,7,15,18,0,9
1,8,13,14,19,5,6,12,0,2,4,7,9,10,15,16,17,18,3,11
1,8,13,15,16,5,6,12,0,2,4,7,9,10,14,17,18,19,3,11
1,8,13,15,16,17,5,4,10,11,12,14,19,3,7,18,0,2,6,9
1,8,13,15,16,17,6,4,5,10,11,12,14,19,3,7,18,9,0,2
1,8,13,15,16,17,19,4,5,10,11,12,14,3,7,18,0,2,6,9
1,8,13,15,16,19,5,4,10,11,12,14,17,3,7,18,0,2,6,9
1,8,13,15,17,5,6,9,0,11,12,16,19,7,2,3,10,14,18,4
1,8,13,15,17,19,5,4,10,11,12,14,16,3,7,18,2,6,0,9
1,8,13,15,19,5,6,12,0,2,4,7,9,10,14,16,17,18,3,11
1,8,13,16,17,5,6,12,0,2,4,7,9,10,14,15,18,19,3,11
1,8,13,16,17,19,5,4,10,11,12,14,0,2,3,6,7,15,18,9
1,8,13,16,19,5,6,12,0,2,4,7,9,10,14,15,17,18,3,11
1,8,13,17,19,5,6,12,0,2,4,7,9,10,14,15,16,18,3,11
1,8,14,15,16,17,5,2,0,3,7,10,11,12,18,19,9,13,4,6
1,8,14,15,16,17,6,2,0,3,5,7,10,11,12,18,19,9,13,4
1,8,14,15,16,17,19,2,0,3,5,7,10,11,12,18,9,13,4,6
1,10,13,14,15,5,6,7,0,8,11,12,16,19,2,3,9,17,18,4
1,10,13,14,15,17,5,4,8,11,12,16,19,3,7,18,0,2,6,9
1,10,13,14,15,17,6,4,5,8,11,12,16,19,3,7,18,9,0,2
1,10,13,14,17,5,6,7,0,8,11,12,15,16,19,2,3,4,9,18
1,10,13,15,17,5,6,7,0,8,11,12,14,16,19,2,3,4,9,18
1,10,14,15,17,18,5,2,0,3,7,8,11,12,16,19,9,13,4,6
1,10,14,15,17,18,6,2,0,3,5,7,8,11,12,16,19,9,13,4
1,13,14,15,16,5,6,7,0,8,10,11,12,19,2,3,9,17,18,4
1,13,14,15,16,17,5,4,8,10,11,12,19,3,7,18,0,2,6,9
1,13,14,15,16,17,6,4,5,8,10,11,12,19,3,7,18,9,0,2
1,13,14,15,16,17,19,4,5,8,10,11,12,3,7,18,0,2,6,9
